datetime,platform,username,candidate_name,text,comment_count,view_count,like_count,url,num_interaction
2024-04-01 01:19:20,instagram,Diario Amanecer de México,Claudia Sheinbaum,"La candidata presidencial @claudia_shein se presentó en el municipio de Izúcar de Matamoros, #Puebla, desde donde insistió en impulsar el tren de pasajeros en el país.

“Vamos a traer el #tren #México-Puebla-Veracruz. Ya se recuperó el tren de pasajeros, no lo vamos a abandonar, vamos a seguir recuperando”, detalló Sheinbaum Pardo.",0,0,0,https://www.instagram.com/p/C5Mz5nxLjWD/,10
2024-04-01 01:19:20,instagram,unomásuno,Claudia Sheinbaum,"La candidata presidencial @claudia_shein se presentó en el municipio de Izúcar de Matamoros, #Puebla, desde donde insistió en impulsar el tren de pasajeros en el país.

“Vamos a traer el #tren #México-Puebla-Veracruz. Ya se recuperó el tren de pasajeros, no lo vamos a abandonar, vamos a seguir recuperando”, detalló Sheinbaum Pardo.",0,0,0,https://www.instagram.com/p/C5Mz5nxLjWD/,10
2024-04-01 01:27:34,instagram,Diario Amanecer de México,Xóchitl Gálvez,"La candidata opositora a la presidencia, @xochitlgalvez realizó un encuentro en #Puebla, donde reiteró su compromiso con mantener y mejorar los programas sociales.

“Ahora las vamos a mejorar para que los jóvenes, además de la beca, estudien programación, estudien inglés, tengan habilidades digitales“, aseguró.",0,0,0,https://www.instagram.com/p/C5M018BtWmN/,6
2024-04-01 01:27:34,instagram,unomásuno,Xóchitl Gálvez,"La candidata opositora a la presidencia, @xochitlgalvez realizó un encuentro en #Puebla, donde reiteró su compromiso con mantener y mejorar los programas sociales.

“Ahora las vamos a mejorar para que los jóvenes, además de la beca, estudien programación, estudien inglés, tengan habilidades digitales“, aseguró.",0,0,0,https://www.instagram.com/p/C5M018BtWmN/,6
2024-04-01 01:31:05,instagram,Dante Delgado,Jorge Álvarez Máynez,"Monterrey, ¡la calca matona está de regreso!

El apoyo que las y los regiomontanos demuestran hacia @marianardzcantu es un reflejo del amor y compromiso con el que ha trabajado por su ciudad. Con jóvenes como ella y como @alvarezmaynez, y con la nueva forma de hacer política, van a mejorar las condiciones de vida de Monterrey y de todo México. 

En el norte, y en todo el país, #LoNuevoVaEnSerio",0,0,0,https://www.instagram.com/p/C5M1PqINzv8/,514
2024-04-01 01:50:46,instagram,Enrique Vargas del Villar,Xóchitl Gálvez,"En la #CDMX estamos listos para ganar la Ciudad y las alcaldías. 

Las y los panistas somos gente de trabajo, comprometidos, honestos y con experiencia. 

Sabemos dar resultados. Eso es lo que permitirá que la ciudadanía siga respaldándonos a través de su voto este #2deJunio

Xóchitl Gálvez Ruiz @xochitlgalvez 
Santiago Taboada @staboadamx 
Lía Limón García @lialimon 
Mauricio Tabe Echartea @mauriciotabe 
Margarita Saldaña Hernández @margaritasaldanamx 
Giovani Gutiérrez @giogutierrezag 
Luis Mendoza Acevedo @luismendozabj",0,0,0,https://www.instagram.com/p/C5M3f10JUG3/,143
2024-04-01 01:54:54,instagram,Latinus,Xóchitl Gálvez,"'@xochitlgalvez, candidata presidencial de oposición, ofreció un mitin durante su visita a Puebla donde habló sobre las acusaciones del presidente @lopezobrador sobre que ella quitarían los programas sociales. 
“Que no los engañen, no vamos a quitar los programas sociales, ese es un cuento del presidente en mi contra, mintió diciendo que yo los quería quitar. No, no los quiero quitar, los programas… Morena se va y los programas sociales se quedan, esos tengan toda la razón”, dijo Gálvez. 
#TuElección2024 #Latinus #InformaciónParaTi",0,0,0,https://www.instagram.com/p/C5M3-DsuCHq/,11198
2024-04-01 02:00:19,instagram,EL NORTE,Claudia Sheinbaum,"Claudia Sheinbaum criticó a la oposición por el uso ilegal del logotipo del INE en una propuesta de campaña para frenar el uso electoral de programas sociales.

En el arranque de campaña del candidato Alejandro Armenta al Gobierno de Puebla, Sheinbaum recordó que fueron los opositores quienes dijeron ""El INE no se toca"".

Cono qué más dijo la candidata presidencial sobre la propuesta que planteó Xóchitl Gálvez en el link de la bio.

📷 Carlos Seoane

#EntérateEnELNORTE #ClaudiaSheinbaum #XochitlGalvez #ine #campaña #oposición #voto24",0,0,0,https://www.instagram.com/p/C5M4ltsO3MW/,314
2024-04-01 02:04:08,instagram,César Cravioto Romero,Claudia Sheinbaum,"¡Las encuestas no mienten, #ClaudiaArrasa! 💪

@claudia_shein sigue liderando el camino hacia la presidencia. 🫶🏼

Su compromiso por el bienestar del pueblo nos aseguran el Segundo piso de la #Transformación en #México. 🙌🏼

#ClaudiaPresidenta #SigamosHaciendoHistoria #4T",0,0,0,https://www.instagram.com/p/C5M5BtDN7NT/,33
2024-04-01 02:19:36,instagram,Latinus,Xóchitl Gálvez,"La candidata presidencial de @morena_partido y aliados, @claudia_shein, ofreció un evento en Cuernavaca, Morelos, donde habló sobre el uso del logo del @inemexico en la campaña política de @xochitlgalvez. 
“Son tan mentirosos, ¿no se acuerdan que hicieron una manifestación diciendo: “el INE no se toca” y todo aquello? Acaban de poner unos espectaculares falseando la firma del INE, diciendo que no se van a modificar los programas sociales. Pues, ¿quién está tocando el INE? ¿Quién está violando la ley?”, criticó Sheinbaum. 
#Latinus #InformaciónParaTi #TuElección2024",0,0,0,https://www.instagram.com/p/C5M6y-gu-x2/,4295
2024-04-01 02:32:27,instagram,Carolina Beauregard,Xóchitl Gálvez,"¡En Puebla la esperanza ya cambió de manos!

Más de 20 mil personas abarrotamos la plaza de la victoria.

Emocionadas y convencidas de reconstruir nuestro # y #Puebla de la mano de @xochitlgalvez @eduardorivera01 y @marioriestrapina 🙌

¡Vamos a ganar!",0,0,0,https://www.instagram.com/p/C5M8RK8urMB/,85
2024-04-01 03:17:18,instagram,Ana Tere Aranda Orozco,Xóchitl Gálvez,"Las y los poblanos tomamos las calles de San Martín Texmelucan en una caminata pacífica. Estuvimos en una de las zonas más inseguras de todo el estado para decir: ¡basta de tener miedo en las calles!

Junto a @xochitlgalvez se los digo: aquí va a regresar la paz, me voy a encargar de restablecer la tranquilidad, la seguridad para tu familia y para tu negocio. Viviremos en una Puebla sin miedo y en un México sin miedo. 

Gracias a mis amigos Pablo Contreras,
Gustavo Magaña, @ana_tere_aranda , Gabriel Ortega, Jairo Pérez Cabrera, Maciel Damián, Lourdes Juárez y @augustadrh . 

#LaloGobernador
#MxSinMiedo",0,0,0,https://www.instagram.com/p/C5NBZnRM8Vr/,745
2024-04-01 03:17:18,instagram,Eduardo Rivera Pérez,Xóchitl Gálvez,"Las y los poblanos tomamos las calles de San Martín Texmelucan en una caminata pacífica. Estuvimos en una de las zonas más inseguras de todo el estado para decir: ¡basta de tener miedo en las calles!

Junto a @xochitlgalvez se los digo: aquí va a regresar la paz, me voy a encargar de restablecer la tranquilidad, la seguridad para tu familia y para tu negocio. Viviremos en una Puebla sin miedo y en un México sin miedo. 

Gracias a mis amigos Pablo Contreras,
Gustavo Magaña, @ana_tere_aranda , Gabriel Ortega, Jairo Pérez Cabrera, Maciel Damián, Lourdes Juárez y @augustadrh . 

#LaloGobernador
#MxSinMiedo",0,0,0,https://www.instagram.com/p/C5NBZnRM8Vr/,745
2024-04-01 03:43:26,instagram,Poncho Robledo,Jorge Álvarez Máynez,"¡En Guadalupe este movimiento ya arrancó! Los Naranjas de Nuevo León ya llegaron a Guadalupe y esto se va a poner nuevo.

#PonchoRobledo #Guadalupe #Diputado15 #LosNaranjas
#LoNuevo #MovimientoCiudadano",0,0,0,https://www.instagram.com/p/C5NEZCLLR2g/,57
2024-04-01 04:16:16,instagram,Movimiento Ciudadano,Jorge Álvarez Máynez,"Así cerró el primer día de campaña la alcaldesa @marianardzcantu junto a @alvarezmaynez presidente y #LosNaranjasDeNuevoLeón. 🧡

Esta es la fuerza de nuestro Movimiento, la alegría de las y los ciudadanos, porque todo lo que defendemos es por un mejor futuro para todas y todos.🍊

¡Arránquense! Porque #LoNuevoVaEnSerio. 👊😎",0,0,0,https://www.instagram.com/p/C5NIJkfub7Y/,584
2024-04-01 04:35:26,instagram,Fully Booked,Xóchitl Gálvez,"Together with third-year art history student Raquel, we uncover the genius work of Anita de Monte, a rising star in the 80s who’s name has since been forgotten after her tragic death. But as Raquel digs deeper into Anita’s story, her life starts to eerily mirror that of the artist, raising some questions about the dynamics of her own relationship with an older, well-connected student. In the world of the arts and of the elite, Raquel will discover who gets to be remembered and who gets left behind.

Get Anita de Monte Laughs Last from our shelves at Fully Booked branches and Fully Booked Online 📚🖼️

#anitedemontelaughslast #xochitlgonzalez #litfic #historicalfiction #newbookalert #bookstagram #bookstagramph #bookish #yournextgreatread #FullyBooked #FullyBookedPH",0,0,0,https://www.instagram.com/p/C5NKV5HrGke/,66
